id,title,rating_num,votes_num,stars_list,directors_list,writers_list,star_fame,director_fame,writer_fame,combined_fame,star_profile_tier,director_profile_tier,writer_profile_tier,n_stars,n_directors,n_writers
tt11125620,The Addams Family 2,5.4,17000.0,"['Oscar Isaac', 'Charlize Theron', 'Chloë Grace Moretz', ""Javon 'Wanna' Walton"", 'Nick Kroll', 'Snoop Dogg', 'Bette Midler', 'Conrad Vernon', 'Bill Hader', 'Wallace Shawn']","['Conrad Vernon', 'Greg Tiernan', 'Laura Brousseau']","['Dan Hernandez', 'Benji Samit', 'Ben Queen']",49.0,6.0,2.0,19.0,Low-profile,Low-profile,Low-profile,10,3,3
tt0089460,The Mothers of the Plaza of Mayo,7.0,108.0,['Carmen Zapata'],"['Susana Blaustein Muñoz', 'Lourdes Portillo']","['Susana Blaustein Muñoz', 'Lourdes Portillo']",7.0,2.0,1.0,3.3333333333333335,Low-profile,Low-profile,Low-profile,1,2,2
tt0031230,Dick Tracy's G-Men,6.4,378.0,"['Ralph Byrd', 'Irving Pichel', 'Ted Pearson', 'Jennifer Jones', 'Walter Miller', 'George Douglas', 'Kenneth Harlan', 'Robert Carson', 'Julian Madison', 'Ted Mapes']","['John English', 'William Witney']","['Barry Shipman', 'Franklin Adreon', 'Rex Taylor']",81.0,79.0,42.0,67.33333333333333,High-profile,High-profile,High-profile,10,2,3
tt0076280,The Consequence,7.2,1100.0,"['Jürgen Prochnow', 'Ernst Hannawald', 'Werner Schwuchow', 'Hans-Michael Rehberg', 'Hans Putz', 'Elisabeth Fricker', 'Walo Lüönd', 'Edith Volkmann', 'Erwin Kohlund', 'Alexis von Hagemeister']",['Wolfgang Petersen'],"['Alexander Ziegler', 'Wolfgang Petersen']",27.0,12.0,4.0,14.333333333333334,Low-profile,Low-profile,Low-profile,10,1,2
tt0041249,Il cielo è rosso,7.2,54.0,"['Marina Berti', 'Jacques Sernas', 'Mischa Auer Jr.', 'Anna Maria Ferrero', 'Lauro Gazzolo', 'Vittoria Giuditta Rità', 'Liliana Tellini', 'Anna Zander', 'Claudio Astrologo', 'Margherita Bossi']",['Claudio Gora'],"['Giuseppe Berto', 'Claudio Gora', 'Giuseppe Santilli']",32.0,5.0,9.0,15.333333333333334,Low-profile,Low-profile,Low-profile,10,1,3
tt0316654,Spider-Man 2,7.5,741000.0,"['Tobey Maguire', 'Kirsten Dunst', 'Alfred Molina', 'James Franco', 'Rosemary Harris', 'J.K. Simmons', 'Donna Murphy', 'Daniel Gillies', 'Dylan Baker', 'Bill Nunn']",['Sam Raimi'],"['Stan Lee', 'Steve Ditko', 'Alfred Gough']",59.0,15.0,18.0,30.666666666666668,Low-profile,Low-profile,Low-profile,10,1,3
tt0217482,La ferme aux loups,5.9,70.0,"['François Périer', 'Paul Meurisse', 'André Gabriello', 'Guillaume de Sax', 'Martine Carol', 'Suzanne Dantès', 'Palau', 'Georges Chamarat', 'Georges Vasty', 'Eugène Frouhins']",['Richard Pottier'],['Carlo Rim'],42.0,17.0,6.0,21.666666666666668,Low-profile,Low-profile,Low-profile,10,1,1
tt0784977,Colma: The Musical,6.4,505.0,"['Jake Moreno', 'H.P. Mendoza', 'L.A. Renigen', 'Sigrid Sutter', 'Brian Raffi', 'Gigi Guizado', 'Larry Soriano', 'Paul Kolsanoff', 'Allison Torneros', 'Jim Wierzba']",['Richard Wong'],"['H.P. Mendoza', 'Richard Wong']",1.0,1.0,1.0,1.0,Low-profile,Low-profile,Low-profile,10,1,2
tt0022626,American Madness,7.4,2400.0,"['Walter Huston', ""Pat O'Brien"", 'Kay Johnson', 'Constance Cummings', 'Gavin Gordon', 'Arthur Hoyt', ""Robert Emmett O'Connor"", 'Harry C. Bradley', 'Eddy Chandler', 'Berton Churchill']","['Frank Capra', 'Allan Dwan', 'Roy William Neill']",['Robert Riskin'],91.0,94.0,35.0,73.33333333333333,High-profile,High-profile,High-profile,10,3,1
tt0229039,Wheel of Ashes,6.9,142.0,"['Pierre Clémenti', 'Katinka Bo', 'Pierre Besançon', 'Richard Leblanc', 'Juliet Berto', 'David Allen', 'Elaine Branger', 'Karin Bogh', 'Marika Perioli', 'Birgitta Hamau']",['Peter Emmanuel Goldman'],['Peter Emmanuel Goldman'],21.0,1.0,1.0,7.666666666666667,Low-profile,Low-profile,Low-profile,10,1,1
tt0175083,The Case of Barnabas Kos,7.3,80.0,"['Jan Bzduch', 'Josef Kemr', 'Jarmila Kostova', 'Dagmar Kákosová', 'Viliam Polónyi', 'Jaroslav Rozsíval', 'Hana Sarvasová', 'Milivoj Uzelac']",['Peter Solan'],"['Peter Karvas', 'Albert Marencin', 'Peter Solan']",13.0,3.0,3.0,6.333333333333333,Low-profile,Low-profile,Low-profile,8,1,3
tt0021839,Esperáme,6.7,19.0,"['Carlos Gardel', 'Goyita Herrero', 'Lolita Benavente', 'Manuel París', 'Jaime Devesa', 'Manuel Bernardos', 'Matilde Artero', 'José Argüelles', 'León Lallave', 'Luis de Arnedillo']",['Louis J. Gasnier'],"['Louis J. Gasnier', 'Alfredo Le Pera']",6.0,40.0,5.0,17.0,Low-profile,High-profile,Low-profile,10,1,2
tt0040444,Hollow Triumph,6.7,3300.0,"['Paul Henreid', 'Joan Bennett', 'Eduard Franz', 'Leslie Brooks', 'John Qualen', 'Mabel Paige', 'Herbert Rudley', 'Charles Arnt', 'George Chandler', 'Sid Tomack']","['Steve Sekely', 'Paul Henreid']","['Daniel Fuchs', 'Murray Forbes']",78.0,19.0,15.0,37.333333333333336,High-profile,Low-profile,Low-profile,10,2,2
tt1865425,Kumaré,7.5,5300.0,"['Vikram Gandhi', 'Toby', 'Greg', 'Molly', 'Kimberley', 'Stewart', 'Joyce', 'Sue', 'Rachel', 'Bobby']",['Vikram Gandhi'],['Eklavya Sakpal'],5.0,1.0,1.0,2.3333333333333335,Low-profile,Low-profile,Low-profile,10,1,1
tt0841032,The Perfect Holiday,4.8,3500.0,"['Gabrielle Union', 'Morris Chestnut', 'Queen Latifah', 'Faizon Love', 'Charlie Murphy', 'Katt Williams', 'Jill Marie Jones', 'Rachel True', 'Malik Hammond', 'Jeremy Gumbs']",['Lance Rivera'],"['Lance Rivera', 'Marc Calixte', 'Nat Mauldin']",28.0,2.0,5.0,11.666666666666666,Low-profile,Low-profile,Low-profile,10,1,3
tt0162346,Ghost World,7.3,129000.0,"['Steve Buscemi', 'Thora Birch', 'Scarlett Johansson', 'Brad Renfro', 'Illeana Douglas', 'Bob Balaban', 'Stacey Travis', 'Charles C. Stevenson Jr.', 'Dave Sheridan', 'Tom McGowan']",['Terry Zwigoff'],"['Daniel Clowes', 'Terry Zwigoff']",72.0,5.0,3.0,26.666666666666668,High-profile,Low-profile,Low-profile,10,1,2
tt2992000,Yosemite,4.7,967.0,"['James Franco', 'Everett Meckler', 'Alec Mansky', 'Calum John', 'Henry Hopper', 'Carlisle Forrester', 'George Maguire', 'Troy Tinnirello', 'Jasmine Kuo', 'Lindsay Chambers']",['Gabrielle Demeestere'],"['Gabrielle Demeestere', 'James Franco']",42.0,1.0,5.0,16.0,Low-profile,Low-profile,Low-profile,10,1,2
tt0057652,The Victors,6.8,1900.0,"['Vince Edwards', 'Albert Finney', 'George Hamilton', 'Melina Mercouri', 'Jeanne Moreau', 'George Peppard', 'Maurice Ronet', 'Rosanna Schiaffino', 'Romy Schneider', 'Elke Sommer']",['Carl Foreman'],"['Alexander Baron', 'Carl Foreman']",58.0,1.0,22.0,27.0,Low-profile,Low-profile,Low-profile,10,1,2
tt2292625,Chakravyuh,6.8,3500.0,"['Manoj Bajpayee', 'Kabir Bedi', 'Esha Gupta', 'Om Puri', 'Abhay Deol', 'Arjun Rampal', 'Sameera Reddy', 'Kiran Karmarkar', 'Murli Sharma', 'Mukesh Tiwari']",['Prakash Jha'],"['Prakash Jha', 'Sagar Pandya', 'Anjum Rajabali']",67.0,6.0,6.0,26.333333333333332,Low-profile,Low-profile,Low-profile,10,1,3
tt14603848,Overlord: The Sacred Kingdom,7.0,707.0,"['Satoshi Hino', 'Yumi Hara', 'Masayuki Katô', 'Asami Seto', 'Yoshino Aoyama', 'Hitomi Nabatame', 'Saori Hayami', 'Haruka Tomatsu', 'T.J. Anthony', 'Nasim Benelkour']",['Naoyuki Itô'],"['Naoyuki Itô', 'Kugane Maruyama']",9.0,1.0,1.0,3.6666666666666665,Low-profile,Low-profile,Low-profile,10,1,2
tt8963708,And Then We Danced,7.6,15000.0,"['Levan Gelbakhiani', 'Bachi Valishvili', 'Ana Javakishvili', 'Kakha Gogidze', 'Ana Makharadze', 'Nino Gabisonia', 'Levan Gabrava', 'Dachi Babunashvili', 'Saba Abashidze', 'Giorgi Aladashvili']",['Levan Akin'],['Levan Akin'],1.0,2.0,2.0,1.6666666666666667,Low-profile,Low-profile,Low-profile,10,1,1
tt0021589,The Age for Love,6.5,42.0,"['Billie Dove', 'Charles Starrett', 'Lois Wilson', 'Edward Everett Horton', 'Mary Duncan', 'Adrian Morris', 'Betty Ross Clarke', 'Vivien Oakland', 'George Beranger', 'Jed Prouty']",['Frank Lloyd'],"['Frank Lloyd', 'Ernest Pascal', 'Robert E. Sherwood']",108.0,55.0,28.0,63.666666666666664,High-profile,High-profile,High-profile,10,1,3
tt0051627,Fort Bowie,5.8,390.0,"['Ben Johnson', 'Jan Harrison', 'Kent Taylor', 'Maureen Hingert', 'Peter Mamakos', 'Larry Chance', 'J. Ian Douglas', 'Gerald Frank', 'Barbara Parry', 'Ed Hinton']",['Howard W. Koch'],['Maurice Tombragel'],76.0,13.0,34.0,41.0,High-profile,Low-profile,High-profile,10,1,1
tt0015682,Children of the Whirlwind,7.4,11.0,"['Lionel Barrymore', 'Johnnie Walker', 'Marguerite De La Motte', 'Joseph R. Tozer', 'Marie Haynes', 'Bert Tuey', 'Frank Montgomery', 'Ruby Blaine', 'Mike Donovan', 'Cornelius Keefe']",['Whitman Bennett'],['Leroy Scott'],111.0,4.0,12.0,42.333333333333336,High-profile,Low-profile,Low-profile,10,1,1
tt0052627,The Big Fisherman,5.4,470.0,"['Howard Keel', 'John Saxon', 'Susan Kohner', 'Martha Hyer', 'Herbert Lom', 'Ray Stricklyn', 'Marian Seldes', 'Alexander Scourby', 'Beulah Bondi', 'Jay Barney']",['Frank Borzage'],"['Lloyd C. Douglas', 'Howard Estabrook', 'Rowland V. Lee']",87.0,65.0,38.0,63.333333333333336,High-profile,High-profile,High-profile,10,1,3
tt0050210,The Brain from Planet Arous,5.2,2000.0,"['John Agar', 'Joyce Meadows', 'Robert Fuller', 'Thomas Browne Henry', 'Ken Terrell', 'Henry Travis', 'E. Leslie Thomas', 'Tim Graham', 'Bill Giorgio', 'Kenner G. Kemp']",['Nathan Juran'],['Ray Buffum'],41.0,22.0,9.0,24.0,Low-profile,Low-profile,Low-profile,10,1,1
tt0271604,Kuch Khatti Kuch Meethi,4.7,740.0,"['Kajol', 'Rati Agnihotri', 'Rishi Kapoor', 'Suniel Shetty', 'Mita Vashisht', 'Pramod Moutho', 'Pooja Batra', 'Mayur Verma', 'Dinesh Anand', 'Kavi Kumar Azad']",['Rahul Rawail'],['Rahul Rawail'],60.0,10.0,1.0,23.666666666666668,Low-profile,Low-profile,Low-profile,10,1,1
tt0038248,Who's Guilty?,6.5,46.0,"['Robert Kent', 'Amelita Ward', 'Tim Ryan', 'Jayne Hazard', 'Minerva Urecal', 'Belle Mitchell', 'Charles Middleton', 'Davison Clark', 'Sam Flint', 'Bruce Donovan']","['Howard Bretherton', 'Wallace Grissell']","['Ande Lamb', 'George H. Plympton']",65.0,66.0,90.0,73.66666666666667,Low-profile,High-profile,High-profile,10,2,2
tt17080412,Survive,4.7,1700.0,"['Sophie Turner', 'Corey Hawkins', 'Dane Foxx', 'Caroline Goodall', 'Lewis Hayes', 'Makgotso M', 'Laurel Marsden', 'Terence Maynard', 'Jo Stone-Fewings', 'Marta Kessler']",['Mark Pellington'],"['Richard Abate', 'Alex Morel', 'Jeremy Ungar']",17.0,9.0,1.0,9.0,Low-profile,Low-profile,Low-profile,10,1,3
tt0100319,Pacific Palisades,3.6,260.0,"['Sophie Marceau', 'Adam Coleman Howard', 'Anne E. Curry', 'Toni Basil', 'Virginia Capers', 'Virgil Frye', 'Diana Barton', 'Sydney Lassick', 'André Weinfeld', 'Caroline Grimm']",['Bernard Schmitt'],"['Bernard Schmitt', 'Marion Vernoux']",26.0,1.0,3.0,10.0,Low-profile,Low-profile,Low-profile,10,1,2
tt0123381,The Annunciation,6.3,630.0,"['Péter Bocsor', 'Júlia Mérö', 'Eszter Gyalog', 'György Belme', 'Róbert Borók', 'Attila Dobay', 'Evelin Fehér', 'Réka Gévai', 'Ferenc Foltányi', 'Mariann Kaposi']",['András Jeles'],"['András Jeles', 'Imre Madách']",1.0,1.0,1.0,1.0,Low-profile,Low-profile,Low-profile,10,1,2
tt0204143,Après-ski,3.7,144.0,"['Daniel Pilon', 'Mariette Lévesque', 'Céline Lomez', 'Robert Arcand', 'Robert Demontigny', 'Jacques Desrosiers', 'Pierre Labelle', 'René Angélil', 'Janine Sutto', 'Angèle Coutu']",['Roger Cardinal'],"['Pierre Brousseau', 'Roger Cardinal']",16.0,1.0,2.0,6.333333333333333,Low-profile,Low-profile,Low-profile,10,1,2
tt0078721,10,6.2,20000.0,"['Dudley Moore', 'Bo Derek', 'Julie Andrews', 'Robert Webber', 'Dee Wallace', 'Sam J. Jones', 'Brian Dennehy', 'Max Showalter', 'Rad Daly', 'Nedra Volz']",['Blake Edwards'],['Blake Edwards'],41.0,37.0,44.0,40.666666666666664,Low-profile,High-profile,High-profile,10,1,1
tt0019589,The Woman Disputed,7.1,141.0,"['Norma Talmadge', 'Gilbert Roland', 'Arnold Kent', 'Boris de Fast', 'Michael Vavitch', 'Gustav von Seyffertitz', 'Gladys Brockwell', 'Nicholas Soussanin', 'Olga Baclanova', 'Howard Davies']","['Henry King', 'Sam Taylor']","['Denison Clift', 'Guy de Maupassant', 'C. Gardner Sullivan']",85.0,70.0,44.0,66.33333333333333,High-profile,High-profile,High-profile,10,2,3
tt0141904,Titanic Waltz,8.6,513.0,"['Grigore Vasiliu-Birlic', 'Silvia Fulda', 'Kity Gheorghiu-Musatescu', 'Mitzura Arghezi', 'Lucian Dinu', 'Coca Andronescu', 'Liviu Badescu', 'Ion Fintesteanu', 'Mihai Fotino', 'Ion Lucian']",['Paul Calinescu'],"['Paul Calinescu', 'Tudor Musatescu']",6.0,1.0,1.0,2.6666666666666665,Low-profile,Low-profile,Low-profile,10,1,2
tt0204542,Le p'tit Parigot,6.6,8.0,"['Georges Biscot', 'Marquisette Bosky', 'Georges Melchior', 'Suzanne Christy', 'Henri-Amédée Charpentier', 'André Dubosc', 'Jeanne Marie-Laurent', 'Bouboule', 'Lionel Salem', 'Fernand Billard']",['René Le Somptier'],"['Paul Cartoux', 'Henri Decoin']",12.0,2.0,20.0,11.333333333333334,Low-profile,Low-profile,Low-profile,10,1,2
tt5255710,Sanam Teri Kasam,7.6,21000.0,"['Harshvardhan Rane', 'Mawra Hocane', 'Vijay Raaz', 'Murli Sharma', 'Manish Chaudhari', 'Anurag Sinha', 'Sudesh Berry', 'Pyumori Mehta', 'Shraddha Das', 'Rushad Rana']","['Radhika Rao', 'Vinay Sapru']","['Radhika Rao', 'Vinay Sapru']",15.0,2.0,2.0,6.333333333333333,Low-profile,Low-profile,Low-profile,10,2,2
tt0054218,The Purple Gang,6.0,391.0,"['Barry Sullivan', 'Robert Blake', 'Elaine Edwards', 'Marc Cavell', 'Jody Lawrance', 'Suzanne Ridgway', 'Joe Turkel', 'Victor Creatore', 'Paul Dubov', 'Ray Boyle']",['Frank McDonald'],['Jack DeWitt'],67.0,71.0,35.0,57.666666666666664,Low-profile,High-profile,High-profile,10,1,1
tt0017882,The Final Extra,6.8,30.0,"['Marguerite De La Motte', 'Grant Withers', 'John Miljan', 'Frank Beal', 'Joseph W. Girard', ""Billy 'Red' Jones"", 'Leon Holmes', 'Gus Leonard', 'Arthur Millett']",['James P. Hogan'],"['Herbert C. Clark', 'Delos Sutherland']",134.0,44.0,5.0,61.0,High-profile,High-profile,Low-profile,9,1,2
tt0011904,The Ace of Hearts,6.8,1400.0,"['Leatrice Joy', 'John Bowers', 'Lon Chaney', 'Hardee Kirkland', 'Raymond Hatton', 'Edwin Wallock', 'Roy Laidlaw', 'Cullen Landis']",['Wallace Worsley'],"['Gouverneur Morris', 'Ruth Wightman']",171.0,15.0,13.0,66.33333333333333,High-profile,Low-profile,Low-profile,8,1,2
tt0114119,A Petal,7.0,507.0,"['Lee Jung-hyun', 'Moon Sung-keun', 'Lee Yeong-ran', 'Choo Sang-mi', 'Myeong Gye-nam', 'Huh Joon-ho', 'Sul Kyung-gu']",['Jang Sun-woo'],['Yoon Choi'],8.0,1.0,1.0,3.3333333333333335,Low-profile,Low-profile,Low-profile,7,1,1
tt6048922,Greyhound,7.0,123000.0,"['Tom Hanks', 'Elisabeth Shue', 'Stephen Graham', 'Matt Helm', 'Craig Tate', 'Rob Morgan', 'Travis Quentin', 'Jeff Burkes', 'Matthew Zuk', 'Joseph Poliquin']",['Aaron Schneider'],"['Tom Hanks', 'C.S. Forester']",63.0,2.0,8.0,24.333333333333332,Low-profile,Low-profile,Low-profile,10,1,2
tt6268882,Family,6.4,3600.0,"['Taylor Schilling', 'Bryn Vale', 'Brian Tyree Henry', 'Jessie Ennis', 'Blair Beeken', 'Matt Walsh', 'Karan Kendrick', 'Allison Tolman', 'Eric Edelstein', 'Kate McKinnon']",['Laura Steinel'],['Laura Steinel'],20.0,1.0,1.0,7.333333333333333,Low-profile,Low-profile,Low-profile,10,1,1
tt0374887,Munna Bhai M.B.B.S.,8.1,92000.0,"['Sanjay Dutt', 'Arshad Warsi', 'Gracy Singh', 'Boman Irani', 'Sunil Dutt', 'Rohini Hattangadi', 'Kurush Deboo', 'Jimmy Shergill', 'Yatin Karyekar', 'Khurshed Lawyer']",['Rajkumar Hirani'],"['Vidhu Vinod Chopra', 'Rajkumar Hirani', 'Lajan Joseph']",57.0,7.0,13.0,25.666666666666668,Low-profile,Low-profile,Low-profile,10,1,3
tt0038442,Strangler's Morgue,4.6,174.0,"['Bruce Seton', 'Henry Caine', 'Pearl Cameron', 'Andrew Laurence', 'Alan Lawrance', 'Lorraine Clewes', 'Ben Williams', 'Gabriel Toyne', 'John Coyle', 'Daphne Arthur']",['Victor M. Gover'],"['Owen George', 'Maurice Sandoz']",15.0,3.0,2.0,6.666666666666667,Low-profile,Low-profile,Low-profile,10,1,2
tt0048490,Il piccolo vetraio,5.4,11.0,"['Massimo Serato', 'Georges Poujouly', 'Antoine Balpêtré', 'Luigi Tosi', 'Lianella Carell', 'Olga Solbelli', 'Armando Francioli', 'Luisella Boni', 'Paolo Petitti', 'Davide Ferrando']",['Giorgio Capitani'],"['Giorgio Capitani', 'Lucio Chiavarelli', 'Olimpia De Gasperi']",54.0,7.0,3.0,21.333333333333332,Low-profile,Low-profile,Low-profile,10,1,3
tt0047434,The Runaway Bus,6.1,843.0,"['Marianne Stone', 'Lionel Murton', 'Lisa Gastoni', 'Margaret Rutherford', 'Belinda Lee', 'George Coulouris', 'Toke Townley', 'Michael Gwynn', 'Stringer Davis', 'Richard Beynon']",['Val Guest'],['Val Guest'],53.0,40.0,52.0,48.333333333333336,Low-profile,High-profile,High-profile,10,1,1
tt1291652,Easy Money,6.7,20000.0,"['Joel Kinnaman', 'Matias Varela', 'Dragomir Mrsic', 'Lisa Henni', 'Mahmut Suvakci', 'Jones Danko', 'Lea Stojanov', 'Dejan Cukic', 'Miodrag Stojanovic', 'Joel Spira']",['Daniel Espinosa'],"['Daniel Espinosa', 'Jens Lapidus', 'Fredrik Wikström']",14.0,5.0,1.0,6.666666666666667,Low-profile,Low-profile,Low-profile,10,1,3
tt3141810,Vendetta for the Saint,6.3,481.0,"['Roger Moore', 'Ian Hendry', 'Rosemary Dexter', 'Aimi MacDonald', 'George Pastell', 'Marie Burke', 'Finlay Currie', 'Fulton Mackay', 'Alex Scott', 'Peter Madden']","[""Jim O'Connolly""]","['Leslie Charteris', 'Harry W. Junkin', 'John Kruse']",66.0,7.0,15.0,29.333333333333332,Low-profile,Low-profile,Low-profile,10,1,3
tt0217855,Toya,5.9,27.0,"['Aleidis Skard', 'Harald Heide Steen', 'Gøril Havrevold', 'Aud Salveson', 'Magne Ove Larsen', 'Gunnar Olram', 'Eric Heed', 'Thor Inge Kristiansen', 'Inger Worren', 'Torhild Lindal']",['Eric Heed'],['Knut Vidnes'],4.0,1.0,1.0,2.0,Low-profile,Low-profile,Low-profile,10,1,1
tt0110771,The Paper,6.7,17000.0,"['Michael Keaton', 'Glenn Close', 'Robert Duvall', 'Marisa Tomei', 'Randy Quaid', 'Jason Robards', 'Jason Alexander', 'Spalding Gray', ""Catherine O'Hara"", 'Lynne Thigpen']",['Ron Howard'],"['David Koepp', 'Stephen Koepp']",72.0,30.0,33.0,45.0,High-profile,High-profile,High-profile,10,1,2
tt0286764,High School Teacher: Swoon!,5.5,12.0,"['Rena Kuroki', 'Chieko Harada', 'Osamu Shigematu', 'Mari Somei', 'Tomoaki Udou', 'Yûji Yasuda']",['Fumihiko Katô'],"['Rena Kuroki', 'Chieko Harada', 'Osamu Shigematu']",7.0,3.0,2.0,4.0,Low-profile,Low-profile,Low-profile,6,1,3
tt0015648,Battleship Potemkin,7.9,63000.0,"['Aleksandr Antonov', 'Vladimir Barskiy', 'Grigoriy Aleksandrov', 'Ivan Bobrov', 'Mikhail Gomorov', 'Aleksandr Levshin', 'Nina Poltavtseva', 'Konstantin Feldman', 'Prokhorenko', 'A. Glauberman']",['Sergei Eisenstein'],"['Nina Agadzhanova', 'Sergei Eisenstein', 'Grigoriy Aleksandrov']",6.0,15.0,12.0,11.0,Low-profile,Low-profile,Low-profile,10,1,3
tt1696535,El Bulli: Cooking in Progress,6.3,1200.0,"['Ferran Adrià', 'Oriol Castro', 'Eduard Xatruch', 'Eugeni de Diego', 'Aitor Lozano', 'Toni Morago', 'François Chartier', 'Christian Rioux', 'Eduard Bosch Maurell', 'Lluís Genaro']",['Gereon Wetzel'],"['Anna Ginestí Rosell', 'Gereon Wetzel']",2.0,1.0,1.0,1.3333333333333333,Low-profile,Low-profile,Low-profile,10,1,2
tt0054159,Passenger,7.4,2300.0,"['Aleksandra Slaska', 'Anna Ciepielewska', 'Jan Kreczmar', 'Marek Walczewski', 'Irena Malkiewicz', 'Barbara Horawianka', 'Maria Koscialkowska', 'Anna Jaraczówna', 'Leon Pietraszkiewicz', 'Janusz Bylczynski']","['Andrzej Munk', 'Witold Lesiewicz']","['Andrzej Munk', 'Zofia Posmysz']",9.0,4.0,2.0,5.0,Low-profile,Low-profile,Low-profile,10,2,2
tt0111512,Drunken Master II,7.5,50000.0,"['Jackie Chan', 'Ho-Sung Pak', 'Lung Ti', 'Anita Mui', 'Felix Wong', 'Chia-Liang Liu', 'Wai-Kwong Lo', 'Ka-Lok Chin', 'Chi-Kwong Cheung', 'Yi-Sheng Han']","['Chia-Liang Liu', 'Jackie Chan']","['Edward Tang', 'Man-Ming Tong', 'Kai-Chi Yuen']",87.0,18.0,14.0,39.666666666666664,High-profile,Low-profile,Low-profile,10,2,3
tt4161074,Presenting Princess Shaw,6.9,610.0,"['Tiffany Crawford', 'Kutiman', 'Samantha Montgomery', 'Tiffany Shante']",['Ido Haar'],['Ido Haar'],1.0,1.0,1.0,1.0,Low-profile,Low-profile,Low-profile,4,1,1
tt0091042,Ferris Bueller's Day Off,7.8,401000.0,"['Matthew Broderick', 'Alan Ruck', 'Mia Sara', 'Jeffrey Jones', 'Jennifer Grey', 'Cindy Pickett', 'Lyman Ward', 'Edie McClurg', 'Charlie Sheen', 'Ben Stein']",['John Hughes'],['John Hughes'],42.0,8.0,35.0,28.333333333333332,Low-profile,Low-profile,High-profile,10,1,1
tt0040537,Liebe '47,7.7,120.0,"['Dieter Horn', 'Hilde Krahl', 'Sylvia Schwarz', 'Karl John', 'Erika Müller', 'Hedwig Wangel', 'Grethe Weiser', 'Luise Franke-Booch', 'Albert Florath', 'Erich Ponto']",['Wolfgang Liebeneiner'],"['Wolfgang Borchert', 'Kurt Joachim Fischer', 'Wolfgang Liebeneiner']",21.0,13.0,5.0,13.0,Low-profile,Low-profile,Low-profile,10,1,3
tt0033716,"Hideko, the Bus Conductor",7.0,379.0,"['Hideko Takamine', 'Kamatari Fujiwara', 'Daijirô Natsukawa', 'Tamae Kiyokawa', 'Yôtarô Katsumi', 'Keiji Sakakida', 'Hiroshi Yamagawa', 'Hisaharu Matsubayashi', 'Kimiko Hayashi', 'Tsuruko Mano']",['Mikio Naruse'],"['Masuji Ibuse', 'Mikio Naruse']",38.0,44.0,13.0,31.666666666666668,Low-profile,High-profile,Low-profile,10,1,2
tt0371746,Iron Man,7.9,1200000.0,"['Robert Downey Jr.', 'Gwyneth Paltrow', 'Terrence Howard', 'Jeff Bridges', 'Leslie Bibb', 'Shaun Toub', 'Faran Tahir', 'Clark Gregg', 'Bill Smitrovich', 'Sayed Badreya']",['Jon Favreau'],"['Mark Fergus', 'Hawk Ostby', 'Art Marcum']",71.0,9.0,7.0,29.0,High-profile,Low-profile,Low-profile,10,1,3
tt0049796,Der Stern von Afrika,6.3,368.0,"['Joachim Hansen', 'Marianne Koch', 'Hansjörg Felmy', 'Horst Frank', 'Peer Schmidt', 'Carl Lange', 'Werner Bruhns', 'Alexander Kerst', 'Albert Hehn', 'Johannes Grossmann']",['Alfred Weidenmann'],"['Herbert Reinecker', 'Udo Wolter']",30.0,9.0,26.0,21.666666666666668,Low-profile,Low-profile,High-profile,10,1,2
tt1961604,The Undefeated,1.9,2000.0,"['Andrew Breitbart', 'Mark Levin', 'Kurt Gibson', 'Pamela Anderson', 'Mark Ballas', 'Roseanne Barr', 'Joy Behar', 'Sandra Bernhard', 'Joe Biden', 'John Binkley']",['Stephen Bannon'],"['Stephen Bannon', 'Sarah Palin']",19.0,3.0,4.0,8.666666666666666,Low-profile,Low-profile,Low-profile,10,1,2
tt0095800,The Bear,7.7,20000.0,"['Tchéky Karyo', 'Bart the Bear', 'Youk the Bear', 'Jack Wallace', 'André Lacombe']",['Jean-Jacques Annaud'],"['James Oliver Curwood', 'Gérard Brach']",37.0,12.0,49.0,32.666666666666664,Low-profile,Low-profile,High-profile,5,1,2
tt0350232,Evil Remains,3.9,1600.0,"['Jeff Galpin', ""Maryam d'Abo"", 'Will Rokos', 'Daniel Gillies', 'Jeff Bryan Davis', 'Clayne Crawford', 'Estella Warren', 'Ashley Scott', 'Brandon Martin', 'Linley Thomas']",['James Merendino'],['James Merendino'],13.0,3.0,3.0,6.333333333333333,Low-profile,Low-profile,Low-profile,10,1,1
tt0190964,Amok,6.6,151.0,"['Marcelle Chantal', 'Jean Yonnel', 'Valéry Inkijinoff', 'Jean Servais', 'Pierre Magnier', 'Hubert Daix', 'Madeleine Guitty', 'Fréhel', 'Claude Barghon', 'Soura Hari']",['Fyodor Otsep'],"['André Lang', 'H.R. Lenormand', 'Stefan Zweig']",31.0,9.0,17.0,19.0,Low-profile,Low-profile,Low-profile,10,1,3
tt0177912,Madame Sans-Gêne,6.8,79.0,"['Arletty', 'Aimé Clariond', 'Maurice Escande', 'Henri Nassiet', 'Jeanne Reinhardt', 'Madeleine Sylvain', 'Albert Dieudonné', 'Geneviève Auger', 'Mona Dol', 'Ror Volmar']",['Roger Richebé'],"['Jean Aurenche', 'Pierre Lestringuez', 'Émile Moreau']",31.0,4.0,50.0,28.333333333333332,Low-profile,Low-profile,High-profile,10,1,3
